,added_at,artist_ids,artists,id,name,release_date
111,2019-07-05T04:13:14Z,"246dkjvS1zLTtiykXe5h60, 50co4Is1HCEo8bhOyUWKpn","Post Malone, Young Thug",6vBdBCoOhKHiYDDOcorfNo,Goodbyes (Feat. Young Thug),2019-07-05
112,2019-07-05T04:12:19Z,246dkjvS1zLTtiykXe5h60,Post Malone,6MWtB6iiXyIwun0YzU6DFP,Wow.,2018-12-24
113,2019-07-05T02:35:07Z,1R6Hx1tJ2VOUyodEpC12xM,Jim Croce,0Z97JEXHiXXHpc4blFKQc6,You Don't Mess Around With Jim,1972
114,2019-07-04T21:32:18Z,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,3xKsf9qdS1CyvXSMEid6g8,Pink + White,2016-08-20
115,2019-07-04T18:44:55Z,3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,75ls0gurX68lUmMjE7QcsE,all the kids are depressed,2018-05-04
116,2019-07-03T22:33:47Z,"5XenQ7XfcvQdfIbpLEFaKQ, 4e8ULyN5otwmBHxanRiBnP","GoldLink, Ari PenSmith",6Ic2MP2hzoBLe3r1VIle8J,Joke Ting (feat. Ari PenSmith),2019-06-12
117,2019-07-03T04:29:53Z,20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,2hSwwIRD8sahfwQGjFdixz,ARE YOU OK?,2019-06-28
118,2019-07-03T04:29:51Z,20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,5PlNmsmUUQMbr8rManhvqs,COMPLEXITIES,2019-06-28
119,2019-07-03T04:29:50Z,20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,63UNqAjFomMcZXc2InOxTC,TOO DEEP TO TURN BACK,2019-06-28
120,2019-07-03T04:29:48Z,"20wkVLutqVOYrc0kxFs7rA, 0hEurMDQu99nJRq8pTxO14","Daniel Caesar, John Mayer",45PxuJqJBnPXZKLxoo9Apj,SUPERPOSITION,2019-06-28
121,2019-07-03T04:29:47Z,20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,4QTwWQDW89udp0JDO2lmPI,OPEN UP,2019-06-28
122,2019-07-03T04:29:47Z,"20wkVLutqVOYrc0kxFs7rA, 5dtbsNKCK6Q9yZzdhZpaqW, 0QWrMNukfcVOmgEU0FEDyD","Daniel Caesar, Sean Leon, Jacob Collier",1GY1aODWhIPUmLNitZMgRL,RESTORE THE FEELING,2019-06-28
123,2019-07-03T04:29:45Z,"20wkVLutqVOYrc0kxFs7rA, 2RdwBSPQiwcmiDo9kixcl8","Daniel Caesar, Pharrell Williams",0b6l1obmzq1YrqiKBVLtIo,FRONTAL LOBE MUZIK,2019-06-28
124,2019-07-03T04:29:44Z,"20wkVLutqVOYrc0kxFs7rA, 05oH07COxkXKIMt6mIPRee","Daniel Caesar, Brandy",2fhePAlCSsJplwkjqMYpVm,LOVE AGAIN,2019-06-28
125,2019-07-03T04:29:43Z,20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,3uouaAVXpQR3X8RYkJyitQ,CYANIDE,2019-06-28
126,2019-07-03T04:29:41Z,20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,795p3jKj5stjPf8IFpZkdD,ENTROPY,2019-06-28
127,2019-07-03T02:50:38Z,"5LHRHt1k9lMyONurDHEdrp, 31W5EY0aAly4Qieq6OFu6I","Tyga, A Boogie Wit da Hoodie",4TCG827sk5fDEmUvcQlStk,Goddamn (feat. A Boogie wit da Hoodie),2019-06-07
128,2019-07-03T02:48:58Z,"5LHRHt1k9lMyONurDHEdrp, 2hlmm7s2ICUX0LVIhVFlZQ","Tyga, Gunna",4yn0ftNHQSwsWE81h33y4K,Legendary (feat. Gunna),2019-06-07
129,2019-07-03T02:45:56Z,"5LHRHt1k9lMyONurDHEdrp, 1zNqQNIdeOUZHb8zbZRFMX","Tyga, Swae Lee",67qz8HVZU1r0Q9MUJQ9AAi,Vibrate (feat. Swae Lee),2019-06-07
130,2019-07-03T02:44:09Z,"5LHRHt1k9lMyONurDHEdrp, 1vyhD5VmyZ7KMfW5gqLgo5, 7bXgB6jMjp9ATFy66eO08Z","Tyga, J Balvin, Chris Brown",1jlnBQGP2DtSEhMgQaz7a7,Haute (feat. J Balvin & Chris Brown),2019-06-07
131,2019-07-03T02:33:20Z,"5LHRHt1k9lMyONurDHEdrp, 55Aa2cqylxrFIXC767Z865","Tyga, Lil Wayne",1msycdMqTjoKvrP3WiHMCQ,On Me (feat. Lil Wayne),2019-06-07
132,2019-07-02T04:03:37Z,"0YinUQ50QDB7ZxSCLyQ40k, 757aE44tKEUQEqRuT6GnEB","Mustard, Roddy Ricch",3QzAOrNlsabgbMwlZt7TAY,Ballin' (feat. Roddy Ricch),2019-06-28
133,2019-07-02T04:02:40Z,"6eUKZXaKkcviH0Ku9w2n3V, 6LuN9FCkKOj5PcnpouEgny","Ed Sheeran, Khalid",4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),2019-06-28
134,2019-07-02T03:59:03Z,"5HYNPEO2NNBONQkp3Mvwvc, 3fjoxohmyuHws3XH8tTVJu","Scott Bradlee's Postmodern Jukebox, Miche Braden",3vW8qX1779mWrzvc33c7Mv,Old Town Road,2019-06-14
135,2019-07-02T03:57:01Z,"5XenQ7XfcvQdfIbpLEFaKQ, 6LuN9FCkKOj5PcnpouEgny","GoldLink, Khalid",2qU9ro2FCa4WjFqTg1JFJP,Days Like This (feat. Khalid),2019-06-12
136,2019-06-27T04:12:01Z,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,6fTt0CH2t0mdeB2N9XFG5r,Panini,2019-06-21
137,2019-06-25T15:18:28Z,"1pPmIToKXyGdsCF6LmqLmI, 0GeeIVcvGA8GSlWsoY1dkG","Rich The Kid, Vory",4RsLvd1zrcEiyXZmTU3E27,Ring Ring (feat. Vory),2019-03-22
138,2019-06-25T04:03:21Z,1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,2uev0LUP98t1npGu4GkaVT,4 Phones,2019-03-22
139,2019-06-25T04:03:03Z,"1pPmIToKXyGdsCF6LmqLmI, 6Av6GMCOznZIlHuNcBWgf4, 31W5EY0aAly4Qieq6OFu6I","Rich The Kid, Jay Critch, A Boogie Wit da Hoodie",4gJUBncw0XCMTBHneTjqGx,Like Mike (feat. Jay Critch & A Boogie wit da Hoodie),2019-03-22
140,2019-06-25T03:44:02Z,"1pPmIToKXyGdsCF6LmqLmI, 2jku7tDXc6XoB6MO2hFuqg","Rich The Kid, Tory Lanez",2VGD6mGeuv6aORaU0vKsHB,Tic Toc (with Tory Lanez),2019-03-22
141,2019-06-25T03:41:01Z,"1pPmIToKXyGdsCF6LmqLmI, 360IAlyVv4PCEVjgyMZrxK, 7c0XG5cIJTrrAgEC3ULPiq","Rich The Kid, Miguel, Ty Dolla $ign",2lAUMDyWq80slJVsrYyD7N,Woah (feat. Miguel & Ty Dolla $ign),2019-03-22
142,2019-06-25T03:39:35Z,"1pPmIToKXyGdsCF6LmqLmI, 4DdkRBBYG6Yk9Ka8tdJ9BW, 0c173mlxpT3dSFRgMO8XPh","Rich The Kid, Offset, Big Sean",7r62wx5N1cOQxYr6b0p2Bi,Two Cups (feat. Offset & Big Sean),2019-03-22
143,2019-06-25T03:39:31Z,1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,1VxXvgu6BhUg3PdTOoTTvv,Racks Today,2019-03-22
144,2019-06-25T03:29:34Z,1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,4jE6bNf4AOUs4mxPe3Ye5e,World Is Yours 2 - Intro,2019-03-22
145,2019-06-24T05:03:33Z,"4DdkRBBYG6Yk9Ka8tdJ9BW, 5nLYd9ST4Cnwy6NHaCxbj8","Offset, CeeLo Green",47Ad1NzqPuUFbCIURd94Oj,North Star (feat. CeeLo Green),2019-02-22
146,2019-06-24T05:02:51Z,4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,7vkL4wrBEmzr1wsiWRd1zO,Made Men,2019-02-22
147,2019-06-24T05:02:32Z,4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,4TzXqUIcdpAmre24puQ6Uu,Tats On My Face,2019-02-22
148,2019-06-24T05:02:13Z,4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,4W9XGjEUVG9junR70FOLii,Lick,2019-02-22
149,2019-06-24T04:58:10Z,"0YinUQ50QDB7ZxSCLyQ40k, 0A0FS04o6zMoto8OKPsDwY, 5LHRHt1k9lMyONurDHEdrp, 5dHt1vcEm9qb8fCyLcB3HL, 13ubrt8QOOCPljQ2FL1Kca","Mustard, YG, Tyga, A$AP Ferg, A$AP Rocky",4l7oD6415mxY0uSppVUUjX,On GOD (with YG & Tyga feat. A$AP Ferg & A$AP Rocky),2019-06-21
150,2019-06-19T21:42:04Z,7nzSoJISlVJsn7O0yTeMOB,Joe Hisaishi,5LQqc2rfmxKJY1kuCDM2ml,Spirited Away - One Summer's Day,1997
151,2019-06-17T12:18:33Z,"4DdkRBBYG6Yk9Ka8tdJ9BW, 39uOfkRb9XnAEW9zs3JCbb","Offset, Big Rube",57QievAWQ13DWl20Obiz8E,Father Of 4 (feat. Big Rube),2019-02-22
152,2019-06-17T04:30:51Z,4kYSro6naA4h99UJvo89HB,Cardi B,2GGMabyHXnJmjY6CXhhB2e,Money,2018-10-23
153,2019-06-17T04:29:49Z,"4kYSro6naA4h99UJvo89HB, 0du5cEVh5yTK9QJze8zA0C","Cardi B, Bruno Mars",0PG9fbaaHFHfre2gUVo7AN,Please Me,2019-02-15
154,2019-06-17T04:27:50Z,"6eUKZXaKkcviH0Ku9w2n3V, 1anyVhU62p31KFi8MEzkbf, 21WS9wngs9AqFckK7yYJPM","Ed Sheeran, Chance the Rapper, PnB Rock",543bCW2ruMPmxUBWirQ3MR,Cross Me (feat. Chance the Rapper & PnB Rock),2019-05-24
155,2019-06-17T04:26:30Z,4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,4TWflhgevIGo448fWc6mQq,Red Room,2019-02-22
156,2019-06-17T04:25:23Z,"4DdkRBBYG6Yk9Ka8tdJ9BW, 6l3HvQ5sa6mXTsMTB19rO5","Offset, J. Cole",32iPykTXUNZ9oGyACGUybq,How Did I Get Here (feat. J. Cole),2019-02-22
157,2019-06-17T04:22:48Z,"4DdkRBBYG6Yk9Ka8tdJ9BW, 4kYSro6naA4h99UJvo89HB","Offset, Cardi B",59ywHNwwchG4nZJMLyxSzd,Clout (feat. Cardi B),2019-02-22
158,2019-06-17T04:10:53Z,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,3XiNC94b4Tq1xwv70sQJGN,Sanguine Paradise,2019-04-09
159,2019-06-17T04:08:11Z,"3TVXtAsR1Inumwj472S9r4, 1sBkRIssrMs1AbVkOJbc7a","Drake, Rick Ross",5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),2019-06-15
160,2019-06-16T04:22:25Z,"7rkW85dBwwrJtlHRDkJDAC, 0Y5tJX1MQlPlqiwlOH1tJY","NAV, Travis Scott",6nO3tr47nr2P7f3hXb8JIo,Champion (feat. Travis Scott),2018-05-18
161,2019-06-16T00:17:45Z,3TVXtAsR1Inumwj472S9r4,Drake,5Psnhdkyanjpgc2P8A5TSM,Emotionless,2018-06-29
162,2019-06-16T00:10:34Z,1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,3KLo7ByvjCNyBrfz5DZ2mO,Splashin,2019-03-22
163,2019-06-16T00:05:16Z,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,7eqoqGkKwgOaWNNHx90uEZ,Nights,2016-08-20
164,2019-06-16T00:02:28Z,"3TVXtAsR1Inumwj472S9r4, 17lzZA2AlOHwCwFALHttmp, 0c173mlxpT3dSFRgMO8XPh","Drake, 2 Chainz, Big Sean",4kNvYhyl8R6m1vykVkcuBu,All Me,2013-01-01
165,2019-06-14T22:45:43Z,"430byzy0c5bPn5opiu0SRd, 0TrG2LSot4KhaXqdf5K2zE, 5yxyJsFanEAuwSM5kOuZKc","Edward Elgar, Sir Colin Davis, London Symphony Orchestra",5UCEIJFTB02xkuSooQsvNe,"Introduction and Allegro for Strings, Op. 47",2007-06-05
166,2019-06-14T00:18:57Z,75dQReiBOHN37fQgWQrIAJ,Local Natives,1RmR3HmfKiyNNo76FMmMJT,Sea Of Years,2016-09-09
167,2019-06-14T00:18:45Z,75dQReiBOHN37fQgWQrIAJ,Local Natives,7FujcuRcRffWiMZsVkYKkk,The Only Heirs,2017-05-19
168,2019-06-13T22:56:30Z,75dQReiBOHN37fQgWQrIAJ,Local Natives,1lTlQGQzaZoNX8SDNqYtUi,Ceilings,2013-01-29
169,2019-06-10T13:18:00Z,1RyvyyTE3xzB2ZywiAwp0i,Future,4ANFPo7dzs2DdPuONXC9bp,Please Tell Me,2019-06-07
170,2019-06-09T02:21:47Z,7d3WFRME3vBY2cgoP38RDo,Lil Skies,4ZT9FnbFu1PaBfV3itxiqT,i,2019-03-01
171,2019-06-09T02:21:30Z,"4DdkRBBYG6Yk9Ka8tdJ9BW, 0Y5tJX1MQlPlqiwlOH1tJY, 1URnnhqYAYcrqrcwql10ft","Offset, Travis Scott, 21 Savage",7pMRoGLEJuFM2wl5pt0R99,Legacy (feat. Travis Scott & 21 Savage),2019-02-22
172,2019-06-09T02:20:38Z,4kYSro6naA4h99UJvo89HB,Cardi B,6dPyzkyZwoj9LqjQXOFdVv,Press,2019-05-31
173,2019-06-09T02:20:27Z,7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again,2qGfZAgDe1pV2y5xJAhi6R,Slime Belief,2018-12-20
174,2019-06-08T22:19:20Z,"5LHRHt1k9lMyONurDHEdrp, 1vyhD5VmyZ7KMfW5gqLgo5, 7bXgB6jMjp9ATFy66eO08Z","Tyga, J Balvin, Chris Brown",1rYC34UUszS0QzzECNRhYb,Haute (feat. J Balvin & Chris Brown),2019-06-05
175,2019-06-08T13:52:52Z,"50co4Is1HCEo8bhOyUWKpn, 6l3HvQ5sa6mXTsMTB19rO5, 0Y5tJX1MQlPlqiwlOH1tJY","Young Thug, J. Cole, Travis Scott",7DcvwMAiqKJQD1rrdfxSDx,The London (feat. J. Cole & Travis Scott),2019-05-23
176,2019-06-08T13:51:59Z,1RyvyyTE3xzB2ZywiAwp0i,Future,2QEnZJ8FwpBoyLKcFcgceT,Government Official,2019-06-07
177,2019-06-03T01:47:15Z,6LuN9FCkKOj5PcnpouEgny,Khalid,6TqXcAFInzjp0bODyvrWEq,Talk,2019-04-05
178,2019-06-01T18:24:43Z,3cwKDuj7rWyhvCM4lMTDps,Lyla Foy,6hWT56Jas2g7B0Fvh8BThh,Impossible,2014-03-18
179,2019-06-01T18:19:24Z,06hcPgV5Jvyrl5FUYKCDZE,Clarv,0XRsFxbUeG5w5RX5dDSNie,Forest,2018-10-22
180,2019-05-31T19:04:06Z,4Tpbh6x3um360ffs5DUpgx,STRLGHT,2T8YRXNYi7IoQfxP47nSxN,Say We'll Be Alright,2017-11-17
181,2019-05-31T18:22:42Z,"5HDqj7lexto9EPJ42uS2dM, 0BMfVLB7t0VCzNBZZKBy6A","Dreweybear, JVNA",1dnq3x9ypMDul5bej0V7fW,Remember Us,2018-03-09
182,2019-05-31T18:22:29Z,2eM5cP7Ic7bXAInHo9tQ61,Ashley Clark,7kKi0zu5qXL4yXju1kXbtv,Remedy,2017-09-01
183,2019-05-31T18:22:21Z,52mkFCABBeP3KjkWFA4M2H,Jenny Owen Youngs,10reYnBP6UTLlOUUEUZgfv,Wake Up,2012-02-07
184,2019-05-31T18:22:11Z,3eOHF8AOlfi4qzTYhTuhxS,Prefekt,35HJeLRM1izdWhobeTOP7f,I See You,2018-08-17
185,2019-05-31T17:16:19Z,1dWEYMPtNmvSVaDNLgB6NV,Saint Motel,6RKGBcDtgzXx21zUjpeu6F,Cold Cold Man,2014-08-16
186,2019-05-31T17:10:08Z,6N39xefFGBSdGsLqu8hi2O,Foxworth Hall,23dcllPwpgfZP9aiCQ9QcW,Daylight,2015-04-21
187,2019-05-31T16:54:38Z,6g0mn3tzAds6aVeUYRsryU,The War On Drugs,45D0ixQWzXQOoU1S9aSnKk,Under The Pressure,2014-03-18
188,2019-05-30T13:26:17Z,"3ApUX1o6oSz321MMECyIYd, 5JMLG56F1X5mFmWNmS0iAp","Quinn XCII, Chelsea Cutler",69B4b2ZLXZtADgzWk2RfpY,Flare Guns,2018-02-16
189,2019-05-30T12:21:40Z,3ApUX1o6oSz321MMECyIYd,Quinn XCII,3vfCOp4q21VYbPov3nHQQX,Walls,2018-02-16
190,2019-05-30T12:16:37Z,3ApUX1o6oSz321MMECyIYd,Quinn XCII,5qHINFJdLjWDDjOswcDACb,Before It Burned,2018-02-16
191,2019-05-30T12:13:36Z,3ApUX1o6oSz321MMECyIYd,Quinn XCII,3q0NwIecnNK8DIE6m77PvI,Iron & Steel,2018-02-16
192,2019-05-30T12:11:18Z,3ApUX1o6oSz321MMECyIYd,Quinn XCII,0XNu9Mqd7TLnKRNVHpe6T5,Candle,2018-02-16
193,2019-05-29T22:36:11Z,6wKxOKEA3K6R2UZ3COLXEY,Elohim,5qGyAI7P31LhnMhmloHaR4,Insecure,2018-04-27
194,2019-05-29T22:07:41Z,6wKxOKEA3K6R2UZ3COLXEY,Elohim,3dBM0xLCUzAwdQLusfbVwy,Not Just Your Mama,2018-04-27
195,2019-05-29T20:08:45Z,6wKxOKEA3K6R2UZ3COLXEY,Elohim,6RvJLhiH0BVryvko6C4HUA,I Want You,2018-04-27
196,2019-05-29T20:04:45Z,6wKxOKEA3K6R2UZ3COLXEY,Elohim,5ifX5aMUoHUIMIgotaefNq,Half Love,2018-04-27
197,2019-05-29T19:54:54Z,6wKxOKEA3K6R2UZ3COLXEY,Elohim,6T0hJFJv44SkPbxejeFQhX,Skinny Legs,2018-04-27
198,2019-05-29T15:19:36Z,"4q3ewBCX7sLwd24euuV69X, 3TVXtAsR1Inumwj472S9r4","Bad Bunny, Drake",116H0KvKr2Zl4RPuVBruDO,MIA (feat. Drake),2018-10-11
199,2019-05-29T15:13:16Z,"4obzFoKoKRHIphyHzJ35G3, 6vXTefBL93Dj5IqAWq6OTv, 329e4yvIujISKGKz1BZZbO","Becky G, French Montana, Farruko",3clw56k8jqFaXnwdejV4Yo,Zooted (feat. French Montana & Farruko),2018-07-20
200,2019-05-29T15:08:37Z,"4obzFoKoKRHIphyHzJ35G3, 1GDbiv3spRmZ1XdM1jQbT7","Becky G, Natti Natasha",2ijef6ni2amuunRoKTlgww,Sin Pijama,2018-04-20
201,2019-05-29T15:01:46Z,"790FomKkXshlbRYZFtlgla, 2R21vXR83lH98kGeO99Y66","Karol G, Anuel AA",6q8Lb50EtqNeeJXXe8mMAH,Culpables,2018-09-14
202,2019-05-29T14:38:33Z,"1i8SpTcr7yvPOmcqrbnVXY, 2T1aUibqR2QC2sINIDQOAK, 64aJYyrXljOodnUG6jvhRD, 4q3ewBCX7sLwd24euuV69X, 3E6xrwgnVfYCrCs0ePERDz, 6P6GTRTigHBp8ZesNtpCKH","Ozuna, Mambo Kingz, DJ Luian, Bad Bunny, Wisin, Almighty",7rwX0O3RlxqqIjQM8evm5E,Solita,2018-01-19
203,2019-05-29T14:33:41Z,6AcOTCYBMvjKYy4zms0kaC,Banda El Recodo,3EjuEvxoNgHV6urIdPA4cl,Te Presumo,2008-01-01
204,2019-05-29T12:05:43Z,6wKxOKEA3K6R2UZ3COLXEY,Elohim,77cfHbRoHkHelQFWODXlVr,The Wave,2018-04-27
205,2019-05-29T12:02:06Z,6wKxOKEA3K6R2UZ3COLXEY,Elohim,7C9LL3VLYFjwvBpqTGz3PC,Fuck Your Money,2018-04-27
206,2019-05-29T03:35:38Z,6wKxOKEA3K6R2UZ3COLXEY,Elohim,11zTrrksNgW8Q2fYmsKQVi,All That Gold,2016-05-20
207,2019-05-28T05:17:41Z,"5ZS223C6JyBfXasXxrRqOk, 7bXgB6jMjp9ATFy66eO08Z","Jhene Aiko, Chris Brown",2kt06ZsD735FYBZO8yAAQs,Hello Ego,2017-06-19
208,2019-05-28T05:07:15Z,5ZS223C6JyBfXasXxrRqOk,Jhene Aiko,3t844ssjXzE9M3SDtUxTI4,Eternal Sunshine,2014-09-08
209,2019-05-28T04:26:41Z,4wQ3PyMz3WwJGI5uEqHUVR,The Allman Brothers Band,2tVQhBSJ1SQtb4gX0taaiR,Jessica,1989-06-20
210,2019-05-28T02:34:15Z,"5EvFsr3kj42KNv97ZEnqij, 4hB4SmzreXMTGWYj7KQ7QN","Shaggy, Rayvon",7xHsIaGEmiZunovi6oFtQz,Angel,2000-08-08
211,2019-05-27T21:10:58Z,75dQReiBOHN37fQgWQrIAJ,Local Natives,2aC9S4iNOzmNFphPhBmavg,Black Balloons,2013-01-29
212,2019-05-27T21:03:53Z,75dQReiBOHN37fQgWQrIAJ,Local Natives,1feu4SnGnhdcaMOK6FwSQ9,Villainy,2016-09-09
213,2019-05-27T20:41:45Z,75dQReiBOHN37fQgWQrIAJ,Local Natives,3Wnhwe2RWJlfTSbO9N0D9N,Gulf Shores,2019-04-26
214,2019-05-27T20:38:29Z,75dQReiBOHN37fQgWQrIAJ,Local Natives,44DnIGEvTlhDkGv3xLSDcp,Wide Eyes,2010-02-16
215,2019-05-27T20:06:56Z,2WjvvwAX0mdWwq3aFuUdtc,Rebelution,3xbKyhn7Bk0XDVecWF793N,Notice Me,2014-06-10
216,2019-05-27T20:00:39Z,2WjvvwAX0mdWwq3aFuUdtc,Rebelution,7z3EXUkDIgi6y3L46JSklf,Attention Span,2007-06-08
217,2019-05-27T05:14:26Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,6bxaOU6fHv2DQdimLkBM4M,Black And Blue Bird,2018-06-08
218,2019-05-27T05:14:21Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,1i0E95JgT4M7NPDQfPdsAr,Again And Again,2018-06-08
219,2019-05-27T05:14:18Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,3W1FUFK0mLvXDYRT0YGaiT,That Girl Is You,2018-06-08
220,2019-05-27T05:14:15Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,69a3udBACapETLMsQaqm6i,Samurai Cop (Oh Joy Begin),2018-06-08
221,2019-05-27T05:13:48Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,1qHXpsRP2gwteJCPUrc9wA,You & Me,2009-06-02
222,2019-05-27T05:13:43Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,3oNK4qlfyYhmqcJAjFbAr9,Why I Am,2009-06-02
223,2019-05-27T05:11:48Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,5EjZXJ4nVpw7uI6eso1SFS,Where Are You Going,2002-07-16
224,2019-05-27T05:11:47Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,65JmIZCsgkw2mbfobxt1CR,Grey Street,2002-07-16
225,2019-05-27T05:11:29Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,65KzDXZm9aQt8sA1k0ZVG3,The Space Between,2001-02-27
226,2019-05-27T05:11:13Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,76xbigvdKraJlrw0IupYWC,"All Along the Watchtower - Live at Continental Airlines Arena, East Rutherford, NJ - September 1999",1999-11-15
227,2019-05-27T05:10:56Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,6AKSrodq9kU9hmTLEeWFFr,Crush,1998-04-28
228,2019-05-27T05:10:50Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,7fJ4lTPcGd1NmZdlAwpRJ4,The Stone,1998-04-28
229,2019-05-27T05:10:41Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,2prt7Yn1NheVqcNcpoplSp,Stay (Wasting Time),1998-04-28
230,2019-05-27T05:10:28Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,1uzVvumt4H6CIxVXlkNdlz,Don't Drink the Water,1998-04-28
231,2019-05-27T05:10:27Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,7mp99lXUc8HcYWrBBMR9Ir,The Last Stop,1998-04-28
232,2019-05-27T05:10:23Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,1HLqkLuJA4sOC2aSrqwBPi,Rapunzel,1998-04-28
233,2019-05-27T05:10:06Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,2wQrDUl5XnQFZJfgMGLAEN,Proudest Monkey,1996-04-30
234,2019-05-27T05:10:03Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,4fXoeBGrVWfNKpdcmL8tw6,Tripping Billies,1996-04-30
235,2019-05-27T05:08:43Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,2nklcPJ3YhYJfC2ibStXz9,#41,1996-04-30
236,2019-05-27T05:08:39Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,0i2jSWCwjjOVzfnvJJ2Sii,Too Much,1996-04-30
237,2019-05-27T05:08:35Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,2Ou1Hyvr08mr0pZauPvv6j,Two Step,1996-04-30
238,2019-05-27T05:08:35Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,1HL3yEnYq8LEyFQ3QegA5V,Crash into Me,1996-04-30
239,2019-05-27T05:08:34Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,5NLUcVnVHfnkt4uUexWdIH,So Much to Say,1996-04-30
240,2019-05-27T05:06:18Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,2bd5OLLqIiE4BnU7Wi52K2,Granny,2014-11-24
241,2019-05-27T05:04:11Z,2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,5SBMNVrRM8xZpyGYTYtfR9,The Best of What's Around,2014-11-24
242,2019-05-26T05:38:26Z,6IRouO5mvvfcyxtPDKMYFN,Foreigner,2OgVsp77En2nju8pnCieVU,Waiting for a Girl like You,1981
243,2019-05-26T05:11:46Z,4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,1985-02-25
244,2019-05-25T05:47:53Z,4r63FhuTkUYltbVAg5TQnk,DaBaby,6B4KWBeFdHrpVezjTqggWr,Taking It Out,2019-03-01
245,2019-05-25T05:47:53Z,4r63FhuTkUYltbVAg5TQnk,DaBaby,2gwkD6igEhQbDQegRCcdoB,Suge,2019-03-01
246,2019-05-25T05:47:53Z,4r63FhuTkUYltbVAg5TQnk,DaBaby,3WyRgi8CzQnhzO0xw79tTS,Goin Baby,2019-03-01
247,2019-05-25T05:47:53Z,4r63FhuTkUYltbVAg5TQnk,DaBaby,0SsTkfOhM7e87trwjEqBQN,Pony,2019-03-01
248,2019-05-25T05:47:53Z,4r63FhuTkUYltbVAg5TQnk,DaBaby,3yXP1unIs1X9U5FbEarv7e,Deal Wit It,2019-03-01
249,2019-05-25T05:47:53Z,"4r63FhuTkUYltbVAg5TQnk, 4DdkRBBYG6Yk9Ka8tdJ9BW","DaBaby, Offset",7f1zjZG77S891Uv4O68yfk,Baby Sitter (feat. Offset),2019-03-01
250,2019-05-25T05:47:53Z,"4r63FhuTkUYltbVAg5TQnk, 5lHRUCqkQZCIWeX7xG4sYT","DaBaby, Rich Homie Quan",7uxbabRF4omY1MhmIgaZ6Y,Celebrate (feat. Rich Homie Quan),2019-03-01
251,2019-05-25T05:47:53Z,"4r63FhuTkUYltbVAg5TQnk, 44IvvHRk2XF243QLA2VOa8","DaBaby, Stunna 4 Vegas",6uIpf2e5PrB0ZMufi0AWpL,Joggers (feat. Stunna 4 Vegas),2019-03-01
